time,lat,lon,heading,current1,current2,rssi,snr,temperature,speed
0.3276135921478271,62.468231,6.237681,287.93,1.1,0.98,-37.0,9.75,17.45,0.01
0.4284722805023193,62.468231,6.237681,286.39,0.98,0.98,-37.0,9.75,17.94,0.01
0.5307986736297607,62.468231,6.237681,315.0,1.22,1.22,-37.0,9.75,17.94,0.01
0.6337628364562988,62.468231,6.237681,315.0,1.22,1.22,-37.0,9.75,17.94,0.01
0.8203921318054199,62.468231,6.237681,270.0,1.22,1.1,-38.0,9.5,17.94,0.01
0.9330379962921144,62.468231,6.237681,290.28,0.98,0.73,-38.0,9.25,17.45,0.01
1.034648895263672,62.468231,6.237681,306.47,0.98,0.73,-38.0,9.25,17.94,0.01
1.1359784603118896,62.468231,6.237681,306.47,0.98,0.98,-39.0,9.75,17.94,0.01
1.238064527511597,62.468231,6.237681,279.78,1.1,0.86,-40.0,9.75,17.94,0.01
1.3939650058746338,62.468231,6.237683,295.56,0.98,0.98,-40.0,9.75,17.45,0.01
1.4973433017730713,62.468231,6.237683,290.77,0.86,0.73,-40.0,9.75,18.43,0.01
1.608814001083374,62.468231,6.237683,343.61,0.98,0.73,-40.0,9.75,17.94,0.01
1.7190520763397217,62.468231,6.237683,278.37,1.22,0.86,-40.0,9.5,17.94,0.01
1.8261213302612305,62.468231,6.237683,282.26,1.22,0.86,-40.0,9.5,17.94,0.01
1.9716548919677728,62.468231,6.237683,282.26,0.98,0.86,-40.0,9.5,17.94,0.01
2.080256938934326,62.468231,6.237683,285.38,0.86,0.61,-40.0,9.5,17.45,0.01
2.1850593090057373,62.468231,6.237683,282.26,1.1,0.98,-40.0,9.75,17.45,0.01
2.28981351852417,62.468231,6.237683,270.0,1.1,0.61,-40.0,9.5,17.45,0.01
2.3966503143310547,62.468231,6.237683,270.0,1.22,0.98,-40.0,9.5,17.94,0.01
2.6106247901916504,62.468231,6.237683,270.0,1.22,1.1,-40.0,9.75,17.45,0.01
2.713753461837769,62.468231,6.237683,295.56,1.22,1.1,-39.0,9.25,17.45,0.01
2.823862075805664,62.468231,6.237683,270.0,1.22,0.98,-38.0,9.25,17.94,0.01
2.934201002120972,62.468231,6.237683,270.0,0.73,0.61,-38.0,9.25,17.94,0.01
3.045674562454224,62.468231,6.237683,286.39,0.98,0.86,-38.0,9.5,17.94,0.01
3.157201051712036,62.468231,6.237683,294.44,0.98,0.86,-37.0,10.0,17.45,0.01
3.258242607116699,62.468231,6.237683,294.44,1.1,1.1,-36.0,9.75,17.94,0.01
3.3624157905578613,62.468231,6.237683,300.38,0.98,0.86,-37.0,10.5,17.94,0.01
3.4692184925079346,62.468231,6.237683,270.0,1.1,0.98,-36.0,10.5,17.45,0.01
3.574441432952881,62.468231,6.237683,323.53,1.1,0.86,-36.0,10.0,17.45,0.01
3.708403825759888,62.468231,6.237683,270.0,1.1,0.86,-36.0,10.25,17.45,0.01
3.8208329677581774,62.468231,6.237683,315.0,1.1,0.98,-36.0,9.75,17.45,0.01
3.924674272537232,62.468231,6.237683,315.0,1.1,0.98,-36.0,10.0,17.94,0.01
4.030710697174072,62.468231,6.237683,334.44,0.73,0.73,-35.0,10.0,17.94,0.01
4.132432460784912,62.468231,6.237683,300.38,1.1,0.86,-35.0,10.0,17.94,0.01
4.295560598373413,62.468235,6.237683,302.23,1.1,0.86,-35.0,9.75,17.45,0.01
4.396341323852539,62.468235,6.237683,300.38,1.22,0.98,-35.0,10.0,17.45,0.01
4.496708154678345,62.468235,6.237683,290.77,1.22,1.1,-35.0,9.75,17.45,0.01
4.604505777359009,62.468235,6.237683,279.78,1.22,1.1,-35.0,10.0,17.94,0.01
4.714434146881104,62.468235,6.237683,279.78,1.1,0.98,-35.0,9.75,17.94,0.01
4.8810789585113525,62.468235,6.237683,315.0,1.1,0.98,-35.0,10.0,17.45,0.01
4.984248876571655,62.468235,6.237683,279.78,1.1,1.1,-35.0,10.0,17.94,0.01
5.094602346420288,62.468235,6.237683,295.56,0.98,0.86,-35.0,9.75,18.43,0.01
5.205111742019653,62.468235,6.237685,286.39,1.22,1.1,-35.0,9.5,17.94,0.01
5.315654277801514,62.468235,6.237685,290.77,1.1,0.98,-35.0,9.5,18.43,0.01
5.4449217319488525,62.468235,6.237685,270.0,1.1,0.98,-35.0,9.75,18.43,0.01
5.553315162658691,62.468235,6.237685,286.39,1.1,0.98,-35.0,9.75,17.94,0.01
5.663463354110718,62.468235,6.237685,286.39,1.1,0.98,-35.0,9.5,17.94,0.01
5.77508020401001,62.468235,6.237685,286.39,1.22,1.1,-35.0,9.5,17.45,0.01
5.884608507156372,62.468235,6.237685,279.78,1.34,1.1,-36.0,9.75,17.94,0.01
6.011651039123535,62.468235,6.237685,290.77,0.86,0.73,-36.0,10.5,18.43,0.01
6.118840456008911,62.468235,6.237685,306.47,0.86,0.73,-36.0,9.75,17.94,0.01
6.227677583694458,62.468235,6.237685,270.0,1.1,0.98,-36.0,9.75,17.45,0.01
6.337739944458008,62.468235,6.237685,270.0,1.22,1.1,-36.0,9.75,17.45,0.01
6.446918249130249,62.468235,6.237685,294.44,1.22,1.1,-36.0,9.75,17.45,0.01
6.601709842681885,62.468235,6.237685,294.44,1.22,1.22,-36.0,9.75,17.94,0.01
6.713412046432495,62.468235,6.237685,308.42,1.1,0.98,-36.0,10.0,18.43,0.01
6.82360577583313,62.468235,6.237685,308.42,1.1,0.98,-37.0,9.75,17.45,0.01
6.933218240737915,62.468235,6.237685,278.37,1.1,0.98,-37.0,9.5,17.94,0.01
7.042248725891113,62.468235,6.237685,270.0,0.73,0.73,-38.0,9.5,17.94,0.01
7.168809175491333,62.468235,6.237685,277.12,1.22,0.98,-38.0,10.0,17.94,0.01
7.280724048614502,62.468235,6.237683,270.0,1.22,0.98,-38.0,9.5,17.94,0.01
7.39100193977356,62.468235,6.237683,334.44,1.1,0.98,-37.0,9.5,17.94,0.01
7.501191854476929,62.468235,6.237683,334.44,1.1,0.86,-36.0,9.75,17.94,0.01
7.610986232757568,62.468235,6.237683,334.44,1.22,1.1,-36.0,9.75,17.94,0.01
7.749642133712768,62.468235,6.237683,290.28,1.1,0.98,-37.0,12.25,17.94,0.01
7.860790252685547,62.468235,6.237683,282.26,1.22,1.1,-37.0,10.75,17.45,0.01
7.9706337451934814,62.468235,6.237683,285.38,1.1,0.86,-38.0,9.5,17.94,0.01
8.080760478973389,62.468235,6.237683,295.56,0.86,0.73,-38.0,9.5,17.94,0.01
8.190130949020386,62.468235,6.237683,262.87,1.22,1.1,-38.0,10.0,17.94,0.01
8.325350761413574,62.468235,6.237683,262.87,1.22,1.1,-37.0,9.75,17.94,0.01
8.440796136856079,62.468235,6.237683,287.93,1.1,0.98,-36.0,9.75,17.94,0.01
8.55062222480774,62.468235,6.237683,287.93,1.1,0.98,-36.0,10.0,17.45,0.01
8.661069869995117,62.468235,6.237683,254.62,1.22,0.98,-36.0,9.5,17.94,0.01
8.772855997085571,62.468235,6.237683,299.9,1.1,0.86,-36.0,10.0,17.94,0.01
8.904683113098145,62.468235,6.237683,290.77,1.1,0.98,-36.0,10.0,17.45,0.01
9.011340141296388,62.468235,6.237683,279.78,0.98,0.98,-36.0,10.0,17.94,0.01
9.137120962142944,62.468235,6.237683,282.26,1.22,1.1,-36.0,9.5,17.94,0.01
9.247888088226318,62.468235,6.237683,287.93,1.22,1.1,-36.0,9.75,17.94,0.01
9.358616828918455,62.468235,6.237683,286.39,1.1,1.1,-36.0,9.75,17.94,0.01
9.476775884628296,62.468235,6.237683,286.39,1.1,0.86,-36.0,9.75,17.94,0.01
9.579219579696655,62.468235,6.237683,277.12,1.22,0.98,-36.0,9.75,17.45,0.01
9.689079999923706,62.468235,6.237683,306.47,1.22,1.1,-36.0,9.75,17.94,0.01
9.79953122138977,62.468235,6.237683,287.93,1.22,1.1,-37.0,9.75,17.94,0.01
9.910348176956177,62.468235,6.237683,270.0,1.1,0.86,-37.0,9.75,17.94,0.01
10.048378944396973,62.468235,6.237683,270.0,1.1,0.86,-37.0,9.75,17.94,0.01
10.161529302597046,62.468235,6.237683,270.0,1.22,0.61,-38.0,9.75,17.45,0.01
10.271697759628296,62.468235,6.237683,270.0,1.22,0.98,-37.0,10.0,17.45,0.01
10.38237452507019,62.468235,6.237683,287.93,1.1,0.98,-37.0,10.0,17.94,0.01
10.494426012039185,62.468235,6.237683,279.78,1.1,0.98,-37.0,12.25,17.45,0.01
10.6216242313385,62.468235,6.237683,278.37,1.1,0.86,-37.0,12.25,17.94,0.01
10.733089447021484,62.468235,6.237683,245.56,0.86,0.73,-37.0,9.75,18.43,0.01
10.844607830047607,62.468235,6.237683,278.37,1.34,1.22,-37.0,10.25,17.94,0.01
10.953940391540527,62.468235,6.237683,278.37,0.98,1.22,-38.0,9.5,17.94,0.01
11.063814878463743,62.468235,6.237683,276.2,0.98,0.73,-40.0,9.75,17.94,0.01
11.193017959594728,62.468235,6.237683,276.2,1.22,0.98,-40.0,9.75,17.45,0.01
11.299214601516724,62.468235,6.237683,285.38,1.1,0.98,-41.0,10.0,17.45,0.01
11.407914876937866,62.468235,6.237683,334.44,1.1,0.98,-40.0,9.75,17.94,0.01
11.516925573349,62.468235,6.237683,296.57,1.22,0.98,-40.0,9.75,17.45,0.01
11.625193119049072,62.468235,6.237683,270.0,1.22,1.22,-40.0,9.75,17.45,0.01
11.773831605911257,62.468235,6.237683,278.37,1.22,1.22,-39.0,10.0,17.45,0.01
11.876509189605711,62.468235,6.237683,263.8,1.1,0.98,-37.0,9.25,17.94,0.01
11.986124515533447,62.468235,6.237683,263.8,0.98,0.86,-38.0,9.75,17.94,0.01
12.0965735912323,62.468235,6.237683,293.03,0.98,0.73,-37.0,9.5,18.43,0.01
12.20720887184143,62.468235,6.237683,306.47,1.22,0.98,-37.0,9.75,17.45,0.01
12.358741044998167,62.468235,6.237683,300.38,1.34,1.1,-36.0,9.75,17.94,0.01
12.461098909378052,62.468235,6.237683,287.93,1.22,1.1,-35.0,9.5,17.94,0.01
12.570306301116943,62.468235,6.237683,315.0,1.1,0.86,-35.0,9.5,17.94,0.01
12.680811405181885,62.468235,6.237683,300.38,1.22,1.1,-35.0,9.25,17.94,0.01
12.791702270507812,62.468235,6.237683,278.37,1.22,1.1,-36.0,9.75,17.94,0.01
12.940614223480225,62.468235,6.237683,278.37,1.22,1.1,-36.0,10.0,17.94,0.01
13.044792413711548,62.468235,6.237683,279.78,0.98,0.86,-36.0,10.25,18.43,0.01
13.155609607696531,62.468235,6.237683,279.78,1.22,1.1,-36.0,9.75,17.94,0.01
13.26649522781372,62.468235,6.237683,315.0,1.1,0.86,-36.0,9.75,17.94,0.01
13.375809669494627,62.468235,6.237683,270.0,1.22,1.1,-36.0,9.75,17.94,0.01
13.516484022140505,62.468235,6.237683,270.0,1.22,1.22,-36.0,9.75,17.94,0.01
13.62905979156494,62.468235,6.237683,270.0,1.1,0.98,-36.0,9.75,17.94,0.01
13.73948574066162,62.468235,6.237683,270.0,1.22,1.1,-35.0,9.5,17.94,0.01
13.847696542739868,62.468235,6.237683,290.28,1.1,1.1,-35.0,9.5,17.45,0.01
13.95711588859558,62.468235,6.237683,290.28,1.1,0.86,-34.0,9.75,18.91,0.01
14.096441984176636,62.468235,6.237683,295.56,0.86,0.73,-34.0,9.5,18.43,0.01
14.207324743270874,62.468235,6.237683,276.2,1.1,1.1,-35.0,9.75,17.94,0.01
14.316882133483888,62.468235,6.237683,278.37,1.22,1.1,-37.0,10.0,17.94,0.01
14.42672634124756,62.468235,6.237683,287.93,1.22,0.98,-37.0,10.0,17.45,0.01
14.537519931793211,62.468235,6.237683,300.38,1.1,0.86,-37.0,9.75,18.43,0.01
14.67147946357727,62.468235,6.237683,286.39,1.1,0.86,-34.0,12.5,18.43,0.01
14.772579431533812,62.468235,6.237683,279.78,1.1,0.98,-36.0,10.0,17.45,0.01
14.883103847503662,62.468235,6.237683,279.78,1.22,1.1,-39.0,10.0,17.94,0.01
14.991902589797974,62.468235,6.237683,278.37,0.98,0.98,-39.0,9.75,17.94,0.01
15.101104259490969,62.468235,6.237683,277.12,0.98,0.86,-40.0,9.75,18.43,0.01
15.250518321990969,62.468235,6.237683,315.0,0.98,0.86,-42.0,9.75,18.43,0.01
15.352415084838867,62.468235,6.237683,261.63,1.22,1.1,-43.0,9.75,17.45,0.01
15.461933135986328,62.468235,6.237683,287.93,1.22,0.98,-43.0,10.0,17.94,0.01
15.572432518005373,62.468235,6.237683,282.26,1.34,0.98,-42.0,10.0,17.94,0.01
15.682801961898804,62.468235,6.237683,282.26,1.34,1.1,-41.0,10.25,17.94,0.01
15.831430196762083,62.468235,6.237683,270.0,1.1,0.86,-41.0,9.75,17.45,0.01
15.93333911895752,62.468235,6.237683,277.12,1.1,0.86,-41.0,9.75,18.43,0.01
16.042447090148926,62.468235,6.237683,262.87,0.98,0.73,-42.0,9.75,17.94,0.01
16.15247392654419,62.468235,6.237683,300.38,1.22,0.98,-42.0,9.75,17.45,0.01
16.26184916496277,62.468235,6.237683,306.47,1.1,0.98,-42.0,9.75,17.45,0.01
16.405977249145508,62.468235,6.237683,282.26,1.22,0.98,-42.0,9.5,17.45,0.01
16.51486039161682,62.468235,6.237683,315.0,0.98,0.73,-42.0,9.75,17.94,0.01
16.62561321258545,62.468235,6.237683,282.26,0.98,0.73,-42.0,9.75,17.94,0.01
16.736191987991333,62.468235,6.237683,282.26,0.98,0.86,-42.0,10.0,18.43,0.01
16.84729290008545,62.468235,6.237683,287.93,1.1,0.98,-42.0,9.25,17.45,0.01
16.979745626449585,62.468235,6.237683,296.57,0.86,0.73,-41.0,10.0,18.43,0.01
17.083372354507446,62.468235,6.237683,287.93,0.98,0.73,-41.0,9.5,17.94,0.01
17.19227623939514,62.468235,6.237683,270.0,0.98,0.86,-41.0,9.5,17.94,0.01
17.302006483078003,62.468235,6.237683,278.37,0.98,0.98,-43.0,10.0,17.94,0.01
17.41288685798645,62.468235,6.237683,257.74,1.1,0.98,-43.0,9.75,17.94,0.02
17.56241011619568,62.468235,6.237683,257.74,1.1,1.1,-43.0,9.75,17.45,0.02
17.666661262512207,62.468235,6.237683,262.87,1.1,0.98,-45.0,9.5,17.45,0.02
17.778087377548218,62.468235,6.237683,262.87,0.98,0.73,-47.0,10.0,17.94,0.02
17.887579202651978,62.468235,6.237683,249.23,1.1,0.86,-45.0,10.0,18.43,0.02
17.9980309009552,62.468235,6.237683,306.47,0.73,0.61,-44.0,9.75,17.94,0.02
18.13200306892395,62.468235,6.237683,270.0,1.22,0.98,-44.0,9.75,17.45,0.02
18.234534740448,62.468235,6.237683,283.45,1.34,1.1,-43.0,9.5,18.43,0.02
18.34361934661865,62.468235,6.237683,276.2,1.1,0.86,-44.0,9.75,18.43,0.02
18.454567670822144,62.468235,6.237683,276.2,1.1,0.86,-45.0,10.0,17.94,0.02
18.564778804779053,62.468235,6.237683,306.47,1.1,0.98,-46.0,9.5,17.94,0.02
18.73488831520081,62.468235,6.237683,315.0,1.1,0.98,-46.0,9.5,17.94,0.02
18.847821712493896,62.468235,6.237683,282.26,1.1,0.98,-46.0,9.5,17.94,0.02
18.956509828567505,62.468235,6.237683,290.77,1.22,1.1,-46.0,9.25,17.94,0.02
19.06623339653015,62.468235,6.237683,277.12,0.73,0.61,-45.0,9.75,17.94,0.02
19.17752170562744,62.468235,6.237683,279.78,0.98,0.73,-45.0,9.5,18.43,0.02
19.315630674362183,62.468235,6.237683,278.37,1.34,1.1,-45.0,9.5,17.94,0.02
19.42979502677917,62.468235,6.237683,315.0,1.22,0.98,-44.0,9.5,17.45,0.02
19.540257453918457,62.468235,6.237683,270.0,1.22,1.1,-45.0,9.5,17.45,0.02
19.65030241012573,62.468235,6.237683,285.38,1.22,1.1,-45.0,9.5,17.45,0.02
19.76073408126831,62.468235,6.237683,285.38,1.1,0.98,-45.0,9.5,17.94,0.02
19.90086269378662,62.468235,6.237683,270.0,1.1,0.98,-45.0,9.75,17.94,0.02
20.0127010345459,62.468235,6.237683,287.93,0.98,0.86,-44.0,9.25,17.94,0.02
20.122950315475464,62.468235,6.237683,278.37,1.1,0.86,-44.0,10.0,17.94,0.02
20.23389720916748,62.468235,6.237683,306.47,1.22,1.1,-44.0,10.0,17.94,0.02
20.34388971328736,62.468235,6.237683,270.0,1.1,0.86,-44.0,9.5,17.94,0.02
20.475762844085693,62.468235,6.237683,287.93,1.1,0.86,-43.0,9.5,17.94,0.02
20.581636667251587,62.468235,6.237683,300.38,1.22,1.1,-43.0,9.25,17.45,0.02
20.69262170791626,62.468235,6.237683,300.38,1.22,0.98,-42.0,9.5,17.45,0.02
20.803292751312256,62.468235,6.237683,276.2,1.1,0.98,-43.0,9.0,17.94,0.02
20.914878129959103,62.468235,6.237683,257.74,1.22,1.1,-43.0,9.75,17.94,0.02
21.046736001968384,62.468235,6.237683,308.42,0.86,0.61,-43.0,9.75,17.94,0.02
21.14901161193848,62.468235,6.237683,302.91,1.1,0.98,-43.0,9.25,17.45,0.02
21.259672164916992,62.468235,6.237683,296.57,1.22,1.1,-43.0,9.25,17.45,0.02
21.36999249458313,62.468235,6.237683,278.37,1.22,1.1,-44.0,9.5,18.43,0.02
21.48030924797058,62.468235,6.237683,278.37,1.22,1.1,-47.0,9.75,17.94,0.02
21.63316655158997,62.468235,6.237683,282.26,1.22,1.1,-45.0,9.75,17.94,0.02
21.73438572883606,62.468235,6.237683,290.28,1.1,0.86,-45.0,9.75,18.43,0.02
21.84504175186157,62.468235,6.237683,315.0,1.22,1.1,-45.0,9.75,17.94,0.02
21.953718185424805,62.468235,6.237683,286.39,1.1,0.86,-45.0,9.75,18.43,0.02
22.064700841903687,62.468235,6.237683,290.77,0.86,0.61,-45.0,9.5,17.94,0.02
22.23962688446045,62.468235,6.237683,276.2,1.22,1.1,-46.0,9.5,17.45,0.02
22.34717607498169,62.468235,6.237683,243.43,1.1,0.98,-46.0,9.75,17.94,0.02
22.457459926605225,62.468235,6.237683,283.45,1.1,0.86,-45.0,9.5,17.94,0.01
22.56650018692017,62.468235,6.237683,290.28,1.22,0.86,-46.0,9.5,17.94,0.01
22.67701005935669,62.468235,6.237683,290.28,1.22,0.98,-47.0,10.25,17.45,0.01
22.80996799468994,62.468235,6.237683,304.08,1.22,0.98,-45.0,9.75,17.94,0.01
22.91303968429565,62.468235,6.237683,261.63,1.22,0.98,-46.0,9.5,17.45,0.01
23.02230715751648,62.468235,6.237683,279.78,0.98,0.73,-48.0,9.5,18.43,0.01
23.13253426551819,62.468235,6.237683,270.0,1.1,0.98,-48.0,9.5,17.94,0.01
23.24326801300049,62.468235,6.237683,286.34,1.22,1.1,-48.0,9.75,17.94,0.01
23.38917088508606,62.468235,6.237683,300.38,1.22,1.1,-48.0,9.25,17.94,0.01
23.49630784988404,62.468235,6.237683,278.37,1.1,0.98,-47.0,9.75,17.94,0.01
23.607521533966064,62.468235,6.237683,261.63,1.1,0.98,-48.0,9.25,17.94,0.01
23.71715784072876,62.468235,6.237683,261.63,1.1,0.98,-48.0,10.25,17.94,0.01
23.82709169387817,62.468235,6.237683,308.42,1.22,1.1,-46.0,9.5,17.94,0.01
23.964036226272583,62.468235,6.237683,290.77,1.22,0.98,-46.0,9.5,17.94,0.01
24.06454062461853,62.468235,6.237683,275.49,0.98,0.86,-45.0,9.25,18.43,0.01
24.173145532608032,62.468235,6.237683,285.38,1.1,0.86,-44.0,9.75,17.94,0.01
24.28244519233704,62.468235,6.237683,276.2,1.1,0.73,-45.0,9.75,17.94,0.01
24.392498254776,62.468235,6.237683,276.2,1.1,0.73,-46.0,9.5,18.43,0.01
24.542537212371823,62.468235,6.237683,278.37,1.22,0.98,-45.0,9.75,18.43,0.01
24.64498925209045,62.468235,6.237683,287.93,1.22,1.1,-46.0,9.75,17.94,0.01
24.756658792495728,62.468235,6.237683,263.8,1.22,1.1,-45.0,9.75,17.94,0.01
24.86736226081848,62.468235,6.237683,287.93,0.98,0.86,-45.0,9.75,18.43,0.01
24.97864961624145,62.468235,6.237683,287.93,0.98,0.61,-45.0,9.75,17.94,0.01
25.101391553878784,62.468235,6.237683,270.0,1.22,0.61,-45.0,9.5,17.94,0.01
25.21593189239502,62.468235,6.237683,279.78,1.22,0.98,-45.0,10.0,18.43,0.01
25.326090097427368,62.468235,6.237683,277.12,1.22,0.98,-44.0,10.0,17.45,0.01
25.43655157089233,62.468235,6.237683,277.12,1.1,0.98,-44.0,9.5,17.94,0.01
25.54685664176941,62.468235,6.237683,279.78,1.1,0.86,-44.0,9.5,17.94,0.01
25.682756423950195,62.468235,6.237683,257.74,1.22,0.98,-46.0,9.5,17.94,0.01
25.78475952148437,62.468235,6.237683,288.1,1.1,0.98,-47.0,9.5,17.94,0.01
25.89374279975891,62.468235,6.237683,296.57,1.1,0.98,-47.0,9.75,17.45,0.01
26.00239586830139,62.468235,6.237683,260.22,0.98,0.73,-44.0,9.75,17.45,0.01
26.11096692085266,62.468235,6.237683,260.22,0.98,0.73,-44.0,9.5,18.43,0.01
26.273807048797607,62.468235,6.237683,306.47,1.22,0.98,-43.0,9.25,18.43,0.01
26.376402139663696,62.468235,6.237683,296.57,1.22,0.98,-40.0,9.75,17.94,0.01
26.48588824272156,62.468235,6.237683,296.57,1.22,1.1,-41.0,10.0,18.43,0.01
26.59560894966125,62.468235,6.237683,257.74,1.22,1.1,-40.0,10.0,17.94,0.01
26.70589184761048,62.468235,6.237683,285.38,1.34,1.1,-40.0,10.0,18.43,0.01
26.859018802642822,62.468235,6.237683,295.56,0.98,0.86,-40.0,12.25,17.94,0.01
26.972939491271973,62.468235,6.237683,315.0,0.98,0.86,-49.0,9.75,17.94,0.01
27.081717491149902,62.468235,6.237683,286.39,1.1,0.86,-49.0,9.75,18.43,0.01
27.19075584411621,62.468235,6.237683,245.56,0.98,0.86,-51.0,9.5,18.43,0.01
27.301615953445435,62.468235,6.237683,270.0,0.98,0.86,-45.0,10.0,18.43,0.01
27.43675422668457,62.468235,6.237683,270.0,1.22,0.98,-45.0,9.75,17.45,0.01
27.54036116600037,62.468235,6.237683,315.0,1.1,0.98,-50.0,9.75,18.43,0.01
27.65009951591492,62.468235,6.237683,327.09,0.98,0.73,-43.0,9.5,17.94,0.01
27.759864330291748,62.468235,6.237683,315.0,1.22,1.1,-33.0,9.5,18.43,0.01
27.869765996932983,62.468235,6.237683,279.78,1.22,0.98,-33.0,9.75,17.94,0.01
28.01842188835144,62.468235,6.237683,282.26,0.98,0.98,-33.0,9.5,17.94,0.01
28.120487928390503,62.468235,6.237683,327.09,1.1,0.73,-35.0,9.5,17.94,0.01
28.22870922088623,62.468235,6.237683,282.26,1.1,0.98,-37.0,9.75,17.94,0.01
28.33761072158813,62.468235,6.237683,282.26,1.1,0.86,-38.0,9.5,17.94,0.01
28.44698214530945,62.468235,6.237683,278.37,1.22,0.98,-44.0,9.5,17.94,0.01
28.58828449249268,62.468235,6.237683,279.78,1.1,0.98,-44.0,9.5,17.94,0.01
28.69805192947388,62.468235,6.237683,270.0,1.1,0.98,-47.0,10.0,17.94,0.01
28.80844449996948,62.468235,6.237683,286.39,1.1,0.98,-49.0,10.0,18.43,0.01
28.91714549064636,62.468235,6.237683,286.39,0.86,0.73,-49.0,10.0,18.43,0.01
29.02750277519226,62.468235,6.237683,0.0,0.86,0.73,-51.0,9.75,18.43,0.01
29.146095037460327,62.468235,6.237683,0.0,0.86,0.61,-52.0,9.75,17.94,0.01
29.250189781188965,62.468235,6.237683,315.0,1.22,1.1,-55.0,9.5,17.94,0.01
29.359753847122192,62.468235,6.237683,290.77,1.1,0.98,-49.0,9.75,17.94,0.01
29.47048544883728,62.468235,6.237683,257.74,1.22,0.98,-49.0,9.75,17.45,0.01
29.58157181739807,62.468235,6.237683,0.0,1.22,0.98,-45.0,9.75,17.45,0.01
29.71421337127685,62.468235,6.237683,12.26,1.22,0.98,-46.0,10.0,17.45,0.01
29.81802535057068,62.468235,6.237683,294.44,1.22,1.1,-48.0,9.75,17.94,0.01
29.92835831642151,62.468235,6.237683,294.44,1.22,1.1,-47.0,9.75,17.94,0.01
30.04080915451049,62.468235,6.237683,315.0,0.98,0.73,-45.0,10.0,18.43,0.01
30.150096893310547,62.468235,6.237683,24.44,1.22,0.86,-47.0,10.0,18.43,0.01
30.29644227027893,62.468235,6.237683,286.39,1.1,0.98,-47.0,10.0,17.94,0.01
30.402846097946167,62.468235,6.237683,0.0,1.22,0.98,-45.0,10.0,17.94,0.01
30.51362419128418,62.468235,6.237683,253.61,0.86,0.73,-45.0,9.75,18.43,0.01
30.624529123306274,62.468235,6.237683,270.0,0.98,0.73,-46.0,10.0,18.43,0.01
30.734854221344,62.468235,6.237683,270.0,0.98,0.73,-46.0,10.0,17.94,0.01
30.872774839401245,62.468235,6.237683,270.0,0.86,0.73,-45.0,9.5,17.94,0.01
30.984882354736328,62.468235,6.237683,45.0,0.61,0.61,-42.0,9.5,18.43,0.01
31.095699787139893,62.468235,6.237683,327.09,0.98,0.73,-43.0,9.5,17.94,0.01
31.207046508789062,62.468235,6.237683,294.44,1.1,0.86,-43.0,9.25,18.43,0.01
31.31814384460449,62.468235,6.237683,286.39,0.98,0.86,-44.0,9.25,18.43,0.03
31.446267127990723,62.468235,6.237683,180.0,0.98,0.86,-44.0,9.75,18.43,0.03
31.55704593658448,62.468235,6.237683,347.74,1.22,0.98,-47.0,10.0,18.91,0.03
31.66777920722961,62.468235,6.237683,122.91,1.22,0.98,-46.0,10.0,17.94,0.03
31.778838634490967,62.468235,6.237683,122.91,1.1,0.98,-47.0,10.0,17.45,0.03
31.889319896698,62.468235,6.237683,57.09,1.22,0.98,-45.0,10.0,17.94,0.03
32.016175985336304,62.468235,6.237683,24.44,0.73,0.61,-44.0,9.75,18.43,0.03
32.1245059967041,62.468235,6.237683,0.0,0.98,0.73,-44.0,10.0,17.94,0.03
32.23386597633362,62.468235,6.237683,237.09,1.22,1.1,-44.0,10.0,17.94,0.03
32.33683896064758,62.468235,6.237683,335.56,1.1,0.98,-45.0,9.75,17.94,0.03
32.43858361244202,62.468235,6.237683,335.56,1.1,0.98,-47.0,9.75,17.94,0.03
32.585267782211304,62.468235,6.237683,253.61,1.22,1.1,-45.0,9.75,17.94,0.03
32.691160917282104,62.468235,6.237683,0.0,1.1,0.86,-45.0,10.0,18.43,0.03
32.80006170272827,62.468235,6.237683,90.0,1.1,0.61,-45.0,9.75,17.94,0.03
32.909996509552,62.468235,6.237683,270.0,1.22,0.98,-45.0,9.75,17.94,0.03
33.02051377296448,62.468235,6.237683,225.0,0.98,0.73,-45.0,9.75,18.43,0.03
33.1667857170105,62.468235,6.237683,327.09,1.1,0.98,-45.0,9.5,18.43,0.03
33.27299118041992,62.468235,6.237683,135.0,1.1,0.86,-46.0,9.75,17.94,0.03
33.382981061935425,62.468235,6.237683,180.0,1.1,0.86,-47.0,9.75,17.94,0.03
33.493855476379395,62.468235,6.237683,180.0,1.1,0.73,-50.0,9.75,17.45,0.03
33.60444116592407,62.468235,6.237683,270.0,1.22,0.98,-48.0,9.25,17.94,0.03
33.7445764541626,62.468235,6.237683,343.61,1.1,0.98,-54.0,9.25,17.94,0.03
33.85446524620056,62.468235,6.237683,270.0,0.98,0.73,-54.0,10.25,18.43,0.03
33.963616132736206,62.468235,6.237683,24.44,0.86,0.61,-52.0,9.75,18.43,0.03
34.07282519340515,62.468235,6.237683,270.0,0.86,0.61,-52.0,9.75,17.94,0.03
34.18175172805786,62.468235,6.237683,77.74,1.1,0.61,-48.0,9.75,17.94,0.03
34.32662272453308,62.468235,6.237683,77.74,1.1,0.86,-48.0,9.5,18.43,0.03
34.43361043930054,62.468235,6.237683,295.56,0.98,0.86,-48.0,9.5,17.94,0.02
